const,mpd,air,space,hpwt,trend,japan,japan_trend,euro,euro_trend,lag_ln_erate,ln_wage,mpd_blpiv,air_blpiv,space_blpiv,hpwt_blpiv
1,1.489198,0,1.4746,0.34098,11,0,0,0,0,0,4.609162,1.772691633,0.23853211,1.280790826,0.358491046
1,1.638117,0,1.0985,0.451334,11,0,0,1,82,-0.815365,4.615121,1.771325404,0.23853211,1.284241284,0.357478624
1,1.414738,0,1.33,0.495427,11,0,0,1,82,-0.815365,4.615121,1.773374752,0.23853211,1.282117431,0.357074101
1,2.084877,0,1.1859,0.348563,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.23853211,1.28343945,0.358421477
1,1.861497,1,1.1392,0.404,11,0,0,1,82,-0.815365,4.615121,1.769276046,0.229357798,1.28386789,0.357912881
1,1.638117,1,1.2663,0.408784,11,0,0,1,82,-0.815365,4.615121,1.771325404,0.229357798,1.282701835,0.357868991
1,1.414738,1,1.3192,0.541916,11,0,0,1,82,-0.815365,4.615121,1.773374752,0.229357798,1.282216514,0.356647596
1,1.414738,1,1.4058,0.526163,11,0,0,1,82,-0.815365,4.615121,1.773374752,0.229357798,1.281422018,0.356792119
1,2.233796,0,1.0521,0.341925,11,1,82,0,0,-5.39617,4.62791,1.765860459,0.23853211,1.284666972,0.358482376
1,2.382716,0,1.0304,0.335744,11,1,82,0,0,-5.39617,4.62791,1.76449422,0.23853211,1.284866055,0.358539083
1,2.233796,0,1.1484,0.407407,11,1,82,0,0,-5.39617,4.62791,1.765860459,0.23853211,1.283783486,0.357881624
1,1.935957,0,1.1859,0.395963,11,1,82,0,0,-5.39617,4.62791,1.768592927,0.23853211,1.28343945,0.357986615
1,1.489198,0,1.2194,0.598603,11,1,82,0,0,-5.39617,4.62791,1.772691633,0.23853211,1.28313211,0.356127532
1,1.638117,1,1.2342,0.429492,11,1,82,0,0,-5.39617,4.62791,1.771325404,0.229357798,1.28299633,0.357679009
1,1.935957,0,0.9734,0.352113,11,0,0,1,82,-0.815365,4.615121,1.768592927,0.23853211,1.285388991,0.358388908
1,1.861497,0,1.0432,0.508475,11,0,0,1,82,-0.815365,4.615121,1.769276046,0.23853211,1.284748624,0.356954394
1,2.606096,0,0.9387,0.364706,11,1,82,0,0,-5.39617,4.62791,1.762444862,0.23853211,1.285707339,0.358273376
1,2.084877,0,1.079,0.362319,11,1,82,0,0,-5.39617,4.62791,1.767226688,0.23853211,1.284420183,0.358295275
1,2.084877,0,1.053,0.364786,11,1,82,0,0,-5.39617,4.62791,1.767226688,0.23853211,1.284658716,0.358272642
1,2.531636,0,1.0855,0.351421,11,1,82,0,0,-5.39617,4.62791,1.763127982,0.23853211,1.28436055,0.358395257
1,2.010417,0,1.1658,0.309478,11,1,82,0,0,-5.39617,4.62791,1.767909807,0.23853211,1.283623853,0.358780055
1,2.084877,1,1.3561,0.221854,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.229357798,1.281877982,0.359583945
1,2.010417,1,1.4616,0.328767,11,0,0,1,82,-0.815365,4.615121,1.767909807,0.229357798,1.280910092,0.358603092
1,1.265818,1,1.5048,0.425824,11,0,0,1,82,-0.815365,4.615121,1.774740991,0.229357798,1.280513761,0.357712661
1,1.265818,1,1.2993,0.428769,11,0,0,1,82,-0.815365,4.615121,1.774740991,0.229357798,1.282399083,0.357685642
1,2.084877,0,1.3065,0.208211,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.23853211,1.282333028,0.35970911
1,2.010417,0,1.351,0.228571,11,0,0,1,82,-0.815365,4.615121,1.767909807,0.23853211,1.281924771,0.359522321
1,1.489198,1,1.1457,0.575486,11,0,0,1,82,-0.815365,4.615121,1.772691633,0.229357798,1.283808257,0.356339615
1,1.787037,0,1.1859,0.344683,11,0,0,1,82,-0.815365,4.615121,1.769959165,0.23853211,1.28343945,0.358457073
1,2.159336,0,1.2194,0.362671,11,0,0,1,82,-0.815365,4.615121,1.766543578,0.23853211,1.28313211,0.358292046
1,2.159336,0,0.9438,0.28022,11,0,0,1,82,-0.815365,4.615121,1.766543578,0.23853211,1.28566055,0.359048477
1,1.563657,0,1.2596,0.418251,11,0,0,1,82,-0.815365,4.615121,1.772008523,0.23853211,1.282763303,0.357782138
1,2.382716,0,1.105,0.324706,11,1,82,0,0,-5.39617,4.62791,1.76449422,0.23853211,1.284181651,0.358640349
1,2.755015,0,0.918,0.336427,11,1,82,0,0,-5.39617,4.62791,1.761078633,0.23853211,1.285897248,0.358532817
1,2.084877,0,1.0816,0.324675,11,1,82,0,0,-5.39617,4.62791,1.767226688,0.23853211,1.28439633,0.358640633
1,2.531636,0,1.0044,0.326316,11,1,82,0,0,-5.39617,4.62791,1.763127982,0.23853211,1.285104587,0.358625578
1,1.861497,0,1.1682,0.369657,11,1,82,0,0,-5.39617,4.62791,1.769276046,0.23853211,1.283601835,0.358227954
1,1.563657,1,1.2328,0.494543,11,1,82,0,0,-5.39617,4.62791,1.772008523,0.229357798,1.283009174,0.357082211
1,1.638117,1,1.2462,0.405453,11,1,82,0,0,-5.39617,4.62791,1.771325404,0.229357798,1.282886239,0.35789955
1,2.084877,0,1.0752,0.369815,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.23853211,1.284455046,0.358226505
1,2.084877,0,1.2328,0.345794,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.23853211,1.283009174,0.358446881
1,2.084877,0,1.0624,0.382825,11,0,0,1,82,-0.815365,4.615121,1.767226688,0.23853211,1.284572477,0.358107147
1,2.233796,0,0.9984,0.386423,11,0,0,1,82,-0.815365,4.615121,1.765860459,0.23853211,1.285159633,0.358074138
1,1.787037,0,1.3124,0.441125,11,0,0,1,82,-0.815365,4.615121,1.769959165,0.23853211,1.282278899,0.357572284
1,1.712577,0,1.3124,0.420032,11,0,0,1,82,-0.815365,4.615121,1.770642284,0.23853211,1.282278899,0.357765798
1,1.685415,0,1.2096,0.320285,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.273055263,0.358124789
1,1.685415,0,1.332,0.309917,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271981579,0.358215737
1,2.487994,0,1.066,0.287918,12,0,0,0,0,0,4.592085,2.014190588,0.201754386,1.274314912,0.358408711
1,1.926189,0,1.2045,0.263678,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.2731,0.358621342
1,2.086704,0,1.0912,0.363022,12,0,0,0,0,0,4.592085,2.017710675,0.201754386,1.27409386,0.357749904
1,2.166962,0,1.274,0.361011,12,0,0,0,0,0,4.592085,2.017006658,0.201754386,1.272490351,0.357767544
1,1.926189,0,1.292,0.338092,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.272332456,0.357968588
1,1.685415,0,1.4472,0.35043,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.270971053,0.35786036
1,1.524899,0,1.7082,0.315367,12,0,0,0,0,0,4.592085,2.022638789,0.201754386,1.268681579,0.35816793
1,1.444641,1,1.6872,0.337473,12,0,0,0,0,0,4.592085,2.023342807,0.192982456,1.268865789,0.357974018
1,1.364384,1,1.5111,0.346356,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.270410526,0.357896096
1,1.845931,1,1.131,0.33346,12,0,0,0,0,0,4.592085,2.019822719,0.192982456,1.273744737,0.358009219
1,1.364384,1,1.4555,0.351197,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.270898246,0.357853632
1,1.364384,1,1.6796,0.338092,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.268932456,0.357968588
1,1.364384,1,1.4555,0.360192,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.270898246,0.357774728
1,2.407736,0,1.023,0.309819,12,0,0,0,0,0,4.592085,2.014894605,0.201754386,1.274692105,0.358216596
1,2.086704,0,1.1418,0.366209,12,0,0,0,0,0,4.592085,2.017710675,0.201754386,1.27365,0.357721947
1,2.166962,0,1.2213,0.366388,12,0,0,0,0,0,4.592085,2.017006658,0.201754386,1.272952632,0.357720377
1,1.605157,0,1.4089,0.343857,12,0,0,0,0,0,4.592085,2.021934772,0.201754386,1.271307018,0.357918018
1,1.926189,0,1.2852,0.336996,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.272392105,0.357978202
1,1.605157,0,1.3536,0.361609,12,0,0,0,0,0,4.592085,2.021934772,0.201754386,1.271792105,0.357762298
1,1.605157,0,1.4472,0.341615,12,0,0,0,0,0,4.592085,2.021934772,0.201754386,1.270971053,0.357937684
1,2.24722,0,1.242,0.371395,12,0,0,0,0,0,4.592085,2.01630264,0.201754386,1.272771053,0.357676456
1,2.006446,0,1.2972,0.363918,12,0,0,0,0,0,4.592085,2.018414693,0.201754386,1.272286842,0.357742044
1,1.444641,0,1.5403,0.25959,12,0,0,0,0,0,4.592085,2.023342807,0.201754386,1.270154386,0.358657202
1,2.006446,0,1.2648,0.364341,12,0,0,0,0,0,4.592085,2.018414693,0.201754386,1.272571053,0.357738333
1,1.284126,1,1.5622,0.348345,12,0,0,0,0,0,4.592085,2.024750833,0.192982456,1.269962281,0.357878649
1,3.130056,0,1.0143,0.339523,12,1,83,0,0,-5.517774,4.640537,2.008558465,0.201754386,1.274768421,0.357956035
1,2.728767,0,1.089,0.296226,12,0,0,0,0,0,4.592085,2.012078544,0.201754386,1.274113158,0.358335833
1,2.327478,0,1.1658,0.432582,12,0,0,0,0,0,4.592085,2.015598623,0.201754386,1.273439474,0.357139728
1,2.327478,0,1.2144,0.415378,12,0,0,0,0,0,4.592085,2.015598623,0.201754386,1.273013158,0.35729064
1,1.926189,0,1.188,0.382117,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.273244737,0.357582404
1,2.24722,0,1.2558,0.378727,12,0,0,0,0,0,4.592085,2.01630264,0.201754386,1.27265,0.35761214
1,2.006446,0,1.2834,0.372425,12,0,0,0,0,0,4.592085,2.018414693,0.201754386,1.272407895,0.357667421
1,1.524899,0,1.545,0.271003,12,0,0,0,0,0,4.592085,2.022638789,0.201754386,1.270113158,0.358557088
1,1.524899,0,1.533,0.271903,12,0,0,0,0,0,4.592085,2.022638789,0.201754386,1.270218421,0.358549193
1,2.648509,0,1.0824,0.347222,12,0,0,0,0,0,4.592085,2.012782561,0.201754386,1.274171053,0.3578885
1,2.24722,0,1.1286,0.324675,12,0,0,0,0,0,4.592085,2.01630264,0.201754386,1.273765789,0.358086281
1,1.685415,0,1.3916,0.332951,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271458772,0.358013684
1,1.765673,0,1.26,0.317055,12,0,0,0,0,0,4.592085,2.020526737,0.201754386,1.272613158,0.358153123
1,1.685415,0,1.3987,0.303242,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271396491,0.358274289
1,1.685415,0,1.4256,0.390117,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271160526,0.357512228
1,1.364384,1,1.7301,0.320039,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.268489474,0.358126947
1,1.364384,1,1.7064,0.324675,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.268697368,0.358086281
1,1.364384,1,1.4948,0.349556,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.270553509,0.357868026
1,2.648509,0,1.0824,0.364204,12,0,0,0,0,0,4.592085,2.012782561,0.201754386,1.274171053,0.357739535
1,2.24722,0,1.1286,0.337187,12,0,0,0,0,0,4.592085,2.01630264,0.201754386,1.273765789,0.357976526
1,1.685415,0,1.3916,0.330798,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271458772,0.35803257
1,1.765673,0,1.26,0.336037,12,0,0,0,0,0,4.592085,2.020526737,0.201754386,1.272613158,0.357986614
1,1.685415,0,1.4256,0.298866,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271160526,0.358312675
1,2.086704,0,1.3987,0.315789,12,0,0,0,0,0,4.592085,2.017710675,0.201754386,1.271396491,0.358164228
1,1.364384,0,1.6264,0.345653,12,0,0,0,0,0,4.592085,2.024046816,0.201754386,1.269399123,0.357902263
1,2.086704,0,1.1505,0.363937,12,0,0,0,0,0,4.592085,2.017710675,0.201754386,1.273573684,0.357741877
1,2.166962,0,1.281,0.363206,12,0,0,0,0,0,4.592085,2.017006658,0.201754386,1.272428947,0.357748289
1,1.926189,0,1.323,0.338983,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.272060526,0.357960772
1,1.524899,0,1.6863,0.306834,12,0,0,0,0,0,4.592085,2.022638789,0.201754386,1.268873684,0.358242781
1,1.444641,1,1.7094,0.32175,12,0,0,0,0,0,4.592085,2.023342807,0.192982456,1.268671053,0.358111939
1,1.364384,1,1.4832,0.376041,12,0,0,0,0,0,4.592085,2.024046816,0.192982456,1.270655263,0.357635702
1,3.130056,0,1.0143,0.328037,12,1,83,0,0,-5.517774,4.640537,2.008558465,0.201754386,1.274768421,0.358056789
1,2.728767,0,1.089,0.285057,12,0,0,0,0,0,4.592085,2.012078544,0.201754386,1.274113158,0.358433807
1,2.728767,0,1.1658,0.278527,12,0,0,0,0,0,4.592085,2.012078544,0.201754386,1.273439474,0.358491088
1,2.327478,0,1.2144,0.404649,12,0,0,0,0,0,4.592085,2.015598623,0.201754386,1.273013158,0.357384754
1,1.926189,0,1.188,0.367242,12,0,0,0,0,0,4.592085,2.019118702,0.201754386,1.273244737,0.357712886
1,1.524899,0,1.545,0.263775,12,0,0,0,0,0,4.592085,2.022638789,0.201754386,1.270113158,0.358620491
1,2.407736,0,1.023,0.303313,12,0,0,0,0,0,4.592085,2.014894605,0.201754386,1.274692105,0.358273667
1,2.487994,0,1.2144,0.348259,12,0,0,0,0,0,4.592085,2.014190588,0.201754386,1.273013158,0.357879404
1,2.166962,0,1.288,0.355591,12,0,0,0,0,0,4.592085,2.017006658,0.201754386,1.272367544,0.357815088
1,2.006446,0,1.3041,0.331248,12,0,0,0,0,0,4.592085,2.018414693,0.201754386,1.272226316,0.358028623
1,1.605157,0,1.387,0.37931,12,0,0,0,0,0,4.592085,2.021934772,0.201754386,1.271499123,0.357607026
1,1.685415,0,1.44,0.341933,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.271034211,0.357934895
1,1.685415,0,1.4746,0.33732,12,0,0,0,0,0,4.592085,2.021230754,0.201754386,1.270730702,0.35797536
1,1.765673,0,1.1088,0.545519,12,0,0,1,83,-0.904218,4.60517,2.020526737,0.201754386,1.273939474,0.356149053
1,1.524899,1,1.33,0.369959,12,0,0,1,83,-0.904218,4.60517,2.022638789,0.192982456,1.271999123,0.357689053
1,2.487994,0,1.1859,0.344828,12,0,0,1,83,-0.904218,4.60517,2.014190588,0.201754386,1.273263158,0.3579095
1,2.006446,1,1.1072,0.404,12,0,0,1,83,-0.904218,4.60517,2.018414693,0.192982456,1.273953509,0.357390447
1,1.765673,1,1.2663,0.409753,12,0,0,1,83,-0.904218,4.60517,2.020526737,0.192982456,1.272557895,0.357339982
1,1.524899,0,1.4058,0.526163,12,0,0,1,83,-0.904218,4.60517,2.022638789,0.201754386,1.271334211,0.356318842
1,1.524899,1,1.3192,0.540299,12,0,0,1,83,-0.904218,4.60517,2.022638789,0.192982456,1.27209386,0.356194842
1,3.210314,0,1.0752,0.362162,12,1,83,0,0,-5.517774,4.640537,2.007854447,0.201754386,1.274234211,0.357757447
1,2.809025,0,1.0368,0.364116,12,1,83,0,0,-5.517774,4.640537,2.011374526,0.201754386,1.274571053,0.357740307
1,2.487994,0,1.1286,0.397291,12,1,83,0,0,-5.517774,4.640537,2.014190588,0.201754386,1.273765789,0.357449298
1,2.166962,0,1.1859,0.394584,12,1,83,0,0,-5.517774,4.640537,2.017006658,0.201754386,1.273263158,0.357473044
1,1.765673,1,1.2144,0.416667,12,1,83,0,0,-5.517774,4.640537,2.020526737,0.192982456,1.273013158,0.357279333
1,1.605157,0,1.1658,0.605653,12,1,83,0,0,-5.517774,4.640537,2.021934772,0.201754386,1.273439474,0.355621561
1,3.130056,0,0.9387,0.34969,12,1,83,0,0,-5.517774,4.640537,2.008558465,0.201754386,1.275431579,0.357866851
1,2.568251,0,1.0956,0.356803,12,0,0,0,0,0,4.592085,2.013486579,0.201754386,1.274055263,0.357804456
1,2.086704,0,1.139,0.454545,12,1,83,0,0,-5.517774,4.640537,2.017710675,0.201754386,1.273674561,0.35694707
1,2.728767,0,1.024,0.351421,12,1,83,0,0,-5.517774,4.640537,2.012078544,0.201754386,1.274683333,0.357851667
1,2.327478,0,1.1926,0.344398,12,1,83,0,0,-5.517774,4.640537,2.015598623,0.201754386,1.273204386,0.357913272
1,2.24722,1,1.3561,0.212361,12,0,0,1,83,-0.904218,4.60517,2.01630264,0.192982456,1.271770175,0.359071491
1,2.327478,1,1.3561,0.223188,12,0,0,1,83,-0.904218,4.60517,2.015598623,0.192982456,1.271770175,0.358976518
1,1.364384,1,1.5048,0.425824,12,0,0,1,83,-0.904218,4.60517,2.024046816,0.192982456,1.270465789,0.357199009
1,1.364384,1,1.2993,0.442225,12,0,0,1,83,-0.904218,4.60517,2.024046816,0.192982456,1.272268421,0.35705514
1,1.765673,0,1.2903,0.321192,12,0,0,1,83,-0.904218,4.60517,2.020526737,0.201754386,1.272347368,0.358116833
1,1.765673,0,1.351,0.228571,12,0,0,1,83,-0.904218,4.60517,2.020526737,0.201754386,1.271814912,0.358929298
1,1.765673,1,1.173,0.534579,12,0,0,1,83,-0.904218,4.60517,2.020526737,0.192982456,1.273376316,0.356245018
1,2.648509,0,0.858,0.28022,12,0,0,1,83,-0.904218,4.60517,2.012782561,0.201754386,1.276139474,0.358476237
1,2.166962,0,1.1993,0.362351,12,0,0,1,83,-0.904218,4.60517,2.017006658,0.201754386,1.273145614,0.357755789
1,2.086704,0,1.1859,0.382514,12,0,0,1,83,-0.904218,4.60517,2.017710675,0.201754386,1.273263158,0.357578921
1,1.845931,0,1.2596,0.416667,12,0,0,1,83,-0.904218,4.60517,2.019822719,0.201754386,1.272616667,0.357279333
1,2.568251,0,0.9577,0.336585,12,1,83,0,0,-5.517774,4.640537,2.013486579,0.201754386,1.275264912,0.357981807
1,3.531346,0,0.924,0.330484,12,1,83,0,0,-5.517774,4.640537,2.005038377,0.201754386,1.275560526,0.358035325
1,3.130056,0,1.0176,0.312343,12,1,83,0,0,-5.517774,4.640537,2.008558465,0.201754386,1.274739474,0.358194456
1,2.889283,0,1.0688,0.330813,12,1,83,0,0,-5.517774,4.640537,2.010670509,0.201754386,1.274290351,0.358032439
1,2.086704,0,1.2036,0.420673,12,1,83,0,0,-5.517774,4.640537,2.017710675,0.201754386,1.273107895,0.357244193
1,2.568251,0,1.1792,0.395529,12,1,83,0,0,-5.517774,4.640537,2.013486579,0.201754386,1.27332193,0.357464754
1,1.685415,1,1.2395,0.476985,12,1,83,0,0,-5.517774,4.640537,2.021230754,0.192982456,1.272792982,0.356750228
1,1.685415,0,1.2512,0.505051,12,1,83,0,0,-5.517774,4.640537,2.021230754,0.201754386,1.272690351,0.356504035
1,2.568251,0,0.9984,0.393617,12,0,0,1,83,-0.904218,4.60517,2.013486579,0.201754386,1.274907895,0.357481526
1,2.407736,0,1.0752,0.348728,12,0,0,1,83,-0.904218,4.60517,2.014894605,0.201754386,1.274234211,0.357875289
1,2.327478,0,1.0624,0.364712,12,0,0,1,83,-0.904218,4.60517,2.015598623,0.201754386,1.274346491,0.357735079
1,2.327478,0,1.1993,0.345794,12,0,0,1,83,-0.904218,4.60517,2.015598623,0.201754386,1.273145614,0.357901026
1,2.006446,0,1.2852,0.365687,12,0,0,1,83,-0.904218,4.60517,2.018414693,0.201754386,1.272392105,0.357726526
1,1.605157,0,1.2852,0.412338,12,0,0,1,83,-0.904218,4.60517,2.021934772,0.201754386,1.272392105,0.357317307
1,1.605157,0,1.3041,0.436095,12,0,0,1,83,-0.904218,4.60517,2.021934772,0.201754386,1.272226316,0.357108912
1,2.657508,0,1.0439,0.288557,13,0,0,0,0,0,4.589041,2.065079857,0.285714286,1.265980321,0.387644063
1,2.657508,0,1.0647,0.294416,13,0,0,0,0,0,4.589041,2.065079857,0.285714286,1.265794607,0.38759175
1,2.057426,0,1.307907,0.274977,13,0,0,0,0,0,4.589041,2.070437732,0.285714286,1.263623116,0.387765313
1,2.40033,0,1.08686,0.353038,13,0,0,0,0,0,4.589041,2.067376089,0.285714286,1.26559675,0.387068339
1,2.143152,0,1.247779,0.359094,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.264159973,0.387014268
1,2.143152,0,1.280207,0.336012,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263870438,0.387220357
1,1.800248,0,1.436296,0.388319,13,0,0,0,0,0,4.589041,2.072733964,0.285714286,1.262476786,0.38675333
1,1.628795,0,1.664208,0.3037,13,0,0,0,0,0,4.589041,2.074264795,0.285714286,1.260441857,0.387508857
1,1.457343,1,1.423254,0.324338,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.262593232,0.387324589
1,1.371617,1,1.47719,0.339766,13,0,0,0,0,0,4.589041,2.076561027,0.276785714,1.262111661,0.387186839
1,2.314604,1,1.12515,0.340689,13,0,0,0,0,0,4.589041,2.0681415,0.276785714,1.265254875,0.387178598
1,1.543069,1,1.452032,0.35489,13,0,0,0,0,0,4.589041,2.075030205,0.276785714,1.262336286,0.387051804
1,1.457343,1,1.66634,0.339111,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.260422821,0.387192688
1,1.543069,1,1.44377,0.361543,13,0,0,0,0,0,4.589041,2.075030205,0.276785714,1.262410054,0.386992402
1,2.657508,0,1.019082,0.280052,13,0,0,0,0,0,4.589041,2.065079857,0.285714286,1.266201911,0.38772
1,2.40033,0,1.155609,0.368818,13,0,0,0,0,0,4.589041,2.067376089,0.285714286,1.26498292,0.386927446
1,2.314604,0,1.206861,0.367119,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264525313,0.386942616
1,2.143152,0,1.323,0.340363,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263488357,0.387181509
1,1.714521,0,1.367184,0.371141,13,0,0,0,0,0,4.589041,2.073499384,0.285714286,1.263093857,0.386906705
1,1.714521,0,1.438872,0.346348,13,0,0,0,0,0,4.589041,2.073499384,0.285714286,1.262453786,0.387128071
1,1.628795,0,1.599988,0.315277,13,0,0,0,0,0,4.589041,2.074264795,0.285714286,1.26101525,0.387405491
1,1.371617,1,1.25315,0.664075,13,0,0,0,0,0,4.589041,2.076561027,0.276785714,1.264112018,0.384291223
1,2.314604,0,1.23163,0.38477,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264304161,0.386785018
1,2.057426,0,1.21275,0.392079,13,0,0,0,0,0,4.589041,2.070437732,0.285714286,1.264472732,0.386719759
1,2.143152,0,1.278576,0.391304,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263885,0.386726679
1,2.143152,0,1.268331,0.523364,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263976473,0.385547571
1,1.457343,1,1.533714,0.355191,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.261606982,0.387049116
1,2.571782,0,1.00786,0.369042,13,1,84,0,0,-5.47021,4.607168,2.065845268,0.285714286,1.266302107,0.386925446
1,2.314604,0,1.208046,0.413259,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264514732,0.386530652
1,2.057426,0,1.21275,0.391614,13,0,0,0,0,0,4.589041,2.070437732,0.285714286,1.264472732,0.386723911
1,2.143152,0,1.279942,0.386115,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263872804,0.386773009
1,1.457343,0,1.526294,0.376375,13,0,0,0,0,0,4.589041,2.075795616,0.285714286,1.261673232,0.386859973
1,2.314604,0,1.080101,0.384986,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.265657098,0.386783089
1,2.314604,0,1.166444,0.357751,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264886179,0.387026259
1,2.057426,0,1.237581,0.33033,13,0,0,0,0,0,4.589041,2.070437732,0.285714286,1.264251027,0.387271089
1,1.9717,0,1.39515,0.315186,13,0,0,0,0,0,4.589041,2.071203143,0.285714286,1.262844161,0.387406304
1,1.457343,0,1.636025,0.375536,13,0,0,0,0,0,4.589041,2.075795616,0.285714286,1.260693491,0.386867464
1,1.714521,0,1.404936,0.391007,13,0,0,0,0,0,4.589041,2.073499384,0.285714286,1.262756786,0.38672933
1,1.457343,1,1.71039,0.447718,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.260029518,0.386222982
1,1.457343,1,1.437852,0.386207,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.262462893,0.386772188
1,1.457343,1,1.477152,0.373333,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.262112,0.386887134
1,2.314604,0,1.080101,0.367647,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.265657098,0.386937902
1,2.314604,0,1.16843,0.355631,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264868446,0.387045188
1,2.057426,0,1.237581,0.317919,13,0,0,0,0,0,4.589041,2.070437732,0.285714286,1.264251027,0.387381902
1,1.714521,0,1.404936,0.391517,13,0,0,0,0,0,4.589041,2.073499384,0.285714286,1.262756786,0.386724777
1,1.9717,0,1.39515,0.300546,13,0,0,0,0,0,4.589041,2.071203143,0.285714286,1.262844161,0.387537018
1,1.457343,0,1.6585,0.37037,13,0,0,0,0,0,4.589041,2.075795616,0.285714286,1.260492821,0.386913589
1,2.314604,0,1.1453,0.357578,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.265074964,0.387027804
1,2.314604,0,1.275944,0.363206,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.2639085,0.386977554
1,1.800248,0,1.440876,0.337838,13,0,0,0,0,0,4.589041,2.072733964,0.285714286,1.262435893,0.387204054
1,2.143152,0,1.30938,0.339358,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263609964,0.387190482
1,1.628795,0,1.664103,0.311526,13,0,0,0,0,0,4.589041,2.074264795,0.285714286,1.260442795,0.387438982
1,1.457343,1,1.686993,0.339312,13,0,0,0,0,0,4.589041,2.075795616,0.276785714,1.26023842,0.387190893
1,1.371617,1,1.47084,0.337473,13,0,0,0,0,0,4.589041,2.076561027,0.276785714,1.262168357,0.387207313
1,2.571782,0,1.00786,0.381963,13,1,84,0,0,-5.47021,4.607168,2.065845268,0.285714286,1.266302107,0.38681008
1,2.914686,0,1.084384,0.297536,13,0,0,0,0,0,4.589041,2.062783625,0.285714286,1.265618857,0.387563893
1,2.314604,0,1.208046,0.406607,13,0,0,0,0,0,4.589041,2.0681415,0.285714286,1.264514732,0.386590045
1,1.457343,0,1.526294,0.365374,13,0,0,0,0,0,4.589041,2.075795616,0.285714286,1.261673232,0.386958196
1,2.657508,0,1.0044,0.312801,13,0,0,0,0,0,4.589041,2.065079857,0.285714286,1.266333,0.387427598
1,2.486056,0,1.190896,0.349127,13,0,0,0,0,0,4.589041,2.066610679,0.285714286,1.264667857,0.387103259
1,2.143152,0,1.258311,0.373528,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.264065938,0.386885393
1,2.143152,0,1.35936,0.334789,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.263163714,0.387231277
1,2.143152,0,1.107223,0.377513,13,0,0,0,0,0,4.589041,2.069672321,0.285714286,1.265414938,0.386849813
1,1.714521,0,1.374876,0.362098,13,0,0,0,0,0,4.589041,2.073499384,0.285714286,1.263025179,0.386987446
1,1.800248,0,1.433432,0.348542,13,0,0,0,0,0,4.589041,2.072733964,0.285714286,1.262502357,0.387108482
1,1.800248,0,1.459737,0.343,13,0,0,0,0,0,4.589041,2.072733964,0.285714286,1.262267491,0.387157964
